Customer_ID,Country,State,City,Zip_Code,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Tenure_Group,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Service_Count,Service_Category,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Monthly_Charges_Group,Total_Charges,CLTV,CLTV_Group,Churn_Score,Churn_Risk,Churn_Label,Churn_Reason
4572-DVCGN,United States,California,San Diego,92105,32.741859,-117.090353,Female,No,No,No,10,Early Customer,Yes,No,Fiber optic,No,No,No,No,No,Yes,3,Standard,Month-to-month,Yes,Bank transfer (automatic),80.25,High,846,3598,Medium CLTV,85,High Risk,Yes,Poor expertise of online support
9057-MSWCO,United States,California,San Diego,92108,32.774046,-117.142454,Male,Yes,Yes,No,27,Loyal Customer,No,No phone service,DSL,Yes,No,No,No,No,No,2,Basic,Month-to-month,No,Credit card (automatic),30.75,Low,805.1,2927,Low CLTV,91,High Risk,Yes,Poor expertise of phone support
1010-DIAUQ,United States,California,San Diego,92116,32.765299,-117.122565,Male,No,No,No,5,New Customer,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,5,Standard,Month-to-month,No,Bank transfer (automatic),96.5,High,492.55,5383,High CLTV,98,High Risk,Yes,Price too high
0259-GBZSH,United States,California,San Diego,92122,32.85723,-117.209774,Male,No,No,No,2,New Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4,Standard,Month-to-month,Yes,Electronic check,85.65,High,181.5,3878,Medium CLTV,73,High Risk,Yes,Product dissatisfaction
9601-BRXPO,United States,California,San Diego,92129,32.961064,-117.134917,Female,No,Yes,No,25,Loyal Customer,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7,Premium,Month-to-month,Yes,Bank transfer (automatic),104.95,High,2566.5,3642,Medium CLTV,66,Medium Risk,Yes,Service dissatisfaction
6905-NIQIN,United States,California,San Diego,92154,32.578103,-117.012975,Male,No,No,No,1,New Customer,Yes,No,DSL,No,Yes,No,No,No,No,3,Standard,Month-to-month,No,Mailed check,50.65,Medium,50.65,2431,Low CLTV,76,High Risk,Yes,Don't know
5167-ZFFMM,United States,California,Indio,92201,33.713891,-116.237257,Male,No,No,No,1,New Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,5,Standard,Month-to-month,Yes,Credit card (automatic),90.85,High,90.85,3424,Medium CLTV,81,High Risk,Yes,Network reliability
4895-TMWIR,United States,California,Indian Wells,92210,33.537646,-116.291089,Male,Yes,Yes,No,11,Early Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,19.95,Low,214.75,5888,High CLTV,80,High Risk,Yes,Limited range of services
0533-BNWKF,United States,California,Palm Desert,92211,33.762759,-116.324817,Female,Yes,Yes,No,55,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,5,Standard,Month-to-month,Yes,Electronic check,85.45,High,4874.7,5502,High CLTV,100,High Risk,Yes,Lack of affordable download/upload speed
6599-CEBNN,United States,California,Desert Hot Springs,92240,33.948558,-116.516976,Female,No,No,No,34,Loyal Customer,Yes,No,Fiber optic,No,Yes,No,No,No,No,3,Standard,Month-to-month,Yes,Credit card (automatic),73.95,High,2524.45,5795,High CLTV,94,High Risk,Yes,Long distance charges
0979-PHULV,United States,California,Holtville,92250,32.811001,-115.152865,Male,No,Yes,No,69,Veteran Customer,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6,Premium,Month-to-month,Yes,Credit card (automatic),99.45,High,7007.6,4020,Medium CLTV,80,High Risk,Yes,Extra data charges
4800-VHZKI,United States,California,Niland,92257,33.345825,-115.596574,Female,No,No,No,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Mailed check,19.9,Low,19.9,3351,Medium CLTV,92,High Risk,Yes,Price too high
7989-CHGTL,United States,California,North Palm Springs,92258,33.906496,-116.569499,Male,No,No,No,1,New Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Mailed check,19.6,Low,19.6,3448,Medium CLTV,95,High Risk,Yes,Product dissatisfaction
0334-GDDSO,United States,California,Ocotillo,92259,32.698964,-115.886656,Male,Yes,No,No,3,New Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4,Standard,Month-to-month,Yes,Electronic check,81.35,High,233.7,2818,Low CLTV,73,High Risk,Yes,Service dissatisfaction
0578-SKVMF,United States,California,Seeley,92273,32.790282,-115.689559,Female,No,Yes,No,22,Established Customer,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,4,Standard,Month-to-month,No,Electronic check,83.3,High,1845.9,3804,Medium CLTV,88,High Risk,Yes,Lack of self-service on Website
5564-NEMQO,United States,California,Thermal,92274,33.53604,-116.119222,Female,Yes,No,No,1,New Customer,Yes,No,Fiber optic,No,No,Yes,No,No,No,3,Standard,Month-to-month,Yes,Bank transfer (automatic),75.3,High,75.3,4902,High CLTV,67,High Risk,Yes,Network reliability
9063-ZGTUY,United States,California,Adelanto,92301,34.667815,-117.536183,Female,No,Yes,No,61,Veteran Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,Yes,Mailed check,19.4,Low,1182.55,4221,Medium CLTV,82,High Risk,Yes,Don't know
2957-LOLHO,United States,California,Apple Valley,92307,34.55082,-117.122396,Male,No,No,No,12,Early Customer,Yes,No,DSL,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Bank transfer (automatic),45.4,Medium,518.9,2887,Low CLTV,68,High Risk,Yes,Don't know
7752-XUSCI,United States,California,Crestline,92325,34.248061,-117.29028,Female,No,No,No,60,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7,Premium,Month-to-month,Yes,Electronic check,105.9,High,6396.45,4105,Medium CLTV,84,High Risk,Yes,Don't know
4110-PFEUZ,United States,California,Daggett,92327,34.875144,-116.821698,Female,No,No,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,No,Mailed check,69.55,Medium,69.55,2792,Low CLTV,73,High Risk,Yes,Competitor had better devices
0256-LTHVJ,United States,California,Ludlow,92338,34.702766,-116.093376,Female,No,Yes,No,28,Loyal Customer,Yes,No,Fiber optic,No,No,No,No,No,Yes,3,Standard,Month-to-month,Yes,Electronic check,81.05,High,2227.1,5201,High CLTV,98,High Risk,Yes,Competitor had better devices
0880-TKATG,United States,California,Lucerne Valley,92356,34.508417,-116.856103,Male,No,Yes,No,4,New Customer,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6,Premium,Month-to-month,No,Electronic check,101.15,High,385.9,4417,Medium CLTV,84,High Risk,Yes,Competitor had better devices
3811-VBYBZ,United States,California,Lytle Creek,92358,34.238162,-117.534306,Male,No,No,No,7,Early Customer,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6,Premium,Month-to-month,Yes,Electronic check,99.8,High,673.25,2031,Low CLTV,98,High Risk,Yes,Competitor had better devices
4640-UHDOS,United States,California,Phelan,92371,34.441123,-117.537886,Female,No,Yes,No,13,Established Customer,Yes,No,DSL,No,No,No,No,No,Yes,3,Standard,Month-to-month,No,Electronic check,55.95,Medium,734.35,4498,Medium CLTV,91,High Risk,Yes,Competitor had better devices
3583-EKAPL,United States,California,Redlands,92373,34.003243,-117.138286,Male,No,No,No,1,New Customer,Yes,No,DSL,No,No,No,No,No,Yes,3,Standard,Month-to-month,Yes,Electronic check,55,Medium,55,4877,High CLTV,71,High Risk,Yes,Competitor had better devices
9399-APLBT,United States,California,Rialto,92377,34.156758,-117.404686,Female,No,Yes,No,1,New Customer,Yes,No,Fiber optic,No,Yes,No,No,No,No,3,Standard,Month-to-month,Yes,Electronic check,74.7,High,74.7,5980,High CLTV,80,High Risk,Yes,Competitor had better devices
2359-KMGLI,United States,California,Running Springs,92382,34.186211,-117.07683,Male,No,No,No,24,Established Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4,Standard,Month-to-month,Yes,Electronic check,80.25,High,1861.5,4418,Medium CLTV,77,High Risk,Yes,Competitor had better devices
0306-JAELE,United States,California,Tecopa,92389,35.824572,-116.274755,Male,No,No,No,5,New Customer,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,5,Standard,Month-to-month,Yes,Electronic check,96.1,High,453.4,4192,Medium CLTV,66,Medium Risk,Yes,Competitor had better devices
6227-HWPWX,United States,California,Victorville,92392,34.486835,-117.362274,Female,No,No,No,15,Established Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,No,Bank transfer (automatic),69,Medium,994.8,5671,High CLTV,73,High Risk,Yes,Competitor had better devices
0447-BEMNG,United States,California,Wrightwood,92397,34.358321,-117.618263,Female,No,Yes,No,48,Long-Term Customer,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,4,Standard,Month-to-month,Yes,Bank transfer (automatic),45.3,Medium,2145,4926,High CLTV,65,Medium Risk,Yes,Price too high
5949-XIKAE,United States,California,San Bernardino,92401,34.105935,-117.2914,Female,No,Yes,No,8,Early Customer,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,4,Standard,Month-to-month,Yes,Electronic check,83.55,High,680.05,2879,Low CLTV,65,Medium Risk,Yes,Product dissatisfaction
8372-JUXUI,United States,California,San Bernardino,92410,34.106922,-117.297553,Male,No,No,No,1,New Customer,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Standard,Month-to-month,Yes,Electronic check,74.35,High,74.35,2814,Low CLTV,93,High Risk,Yes,Service dissatisfaction
0388-EOPEX,United States,California,Riverside,92503,33.890046,-117.455583,Female,No,Yes,No,2,New Customer,Yes,No,Fiber optic,Yes,No,No,No,No,No,3,Standard,Month-to-month,Yes,Electronic check,74.4,High,139.4,4263,Medium CLTV,77,High Risk,Yes,Lack of self-service on Website
8205-OTCHB,United States,California,Riverside,92506,33.930931,-117.361788,Male,No,No,No,22,Established Customer,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,4,Standard,One year,Yes,Bank transfer (automatic),43.75,Medium,903.6,3099,Medium CLTV,66,Medium Risk,Yes,Network reliability
6235-VDHOM,United States,California,Riverside,92509,34.004379,-117.447864,Female,Yes,No,No,5,New Customer,No,No phone service,DSL,No,Yes,No,No,No,No,2,Basic,Month-to-month,No,Electronic check,28.45,Low,131.05,4099,Medium CLTV,89,High Risk,Yes,Limited range of services
7783-YKGDV,United States,California,March Air Reserve Base,92518,33.888323,-117.277533,Female,No,No,No,12,Early Customer,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,7,Premium,Month-to-month,Yes,Bank transfer (automatic),99.7,High,1238.45,2538,Low CLTV,76,High Risk,Yes,Lack of affordable download/upload speed
5609-CEBID,United States,California,Hemet,92544,33.644585,-116.871544,Female,Yes,No,No,20,Established Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,6,Premium,Month-to-month,Yes,Electronic check,94.1,High,1782.4,2666,Low CLTV,87,High Risk,Yes,Long distance charges
7218-HKQFK,United States,California,Homeland,92548,33.761894,-117.120868,Male,No,Yes,No,2,New Customer,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,5,Standard,Month-to-month,Yes,Electronic check,94.2,High,167.5,3715,Medium CLTV,72,High Risk,Yes,Don't know
4636-QRJKY,United States,California,Idyllwild,92549,33.755039,-116.741796,Female,No,Yes,No,6,New Customer,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,4,Standard,Month-to-month,Yes,Electronic check,80.5,High,502.85,5032,High CLTV,98,High Risk,Yes,Price too high
5956-VKDTT,United States,California,Moreno Valley,92557,33.970661,-117.255039,Female,Yes,Yes,No,5,New Customer,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Standard,Month-to-month,Yes,Electronic check,74.35,High,334.8,5273,High CLTV,82,High Risk,Yes,Product dissatisfaction
9412-GHEEC,United States,California,Murrieta,92563,33.581045,-117.14719,Male,No,No,No,40,Long-Term Customer,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,7,Premium,Month-to-month,No,Bank transfer (automatic),104.8,High,4131.95,3492,Medium CLTV,88,High Risk,Yes,Service dissatisfaction
0257-ZESQC,United States,California,Perris,92571,33.828289,-117.201666,Female,Yes,Yes,No,27,Loyal Customer,Yes,No,Fiber optic,Yes,No,No,No,No,No,3,Standard,Month-to-month,Yes,Bank transfer (automatic),75.2,High,1929.35,4517,High CLTV,99,High Risk,Yes,Lack of self-service on Website
6825-UYPFK,United States,California,Sun City,92586,33.707483,-117.200006,Female,No,No,No,23,Established Customer,Yes,Yes,Fiber optic,No,No,No,No,No,No,3,Standard,Month-to-month,No,Bank transfer (automatic),75.6,High,1758.6,2115,Low CLTV,81,High Risk,Yes,Network reliability
8397-MVTAZ,United States,California,Sun City,92587,33.69887,-117.25071,Male,No,Yes,No,34,Loyal Customer,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6,Premium,Month-to-month,Yes,Electronic check,100.05,High,3480,2568,Low CLTV,72,High Risk,Yes,Don't know
9282-IZGQK,United States,California,Irvine,92612,33.643095,-117.810896,Female,No,No,No,1,New Customer,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Standard,Month-to-month,Yes,Electronic check,85,High,85,5679,High CLTV,80,High Risk,Yes,Don't know
1342-JPNKI,United States,California,Lake Forest,92630,33.644849,-117.684254,Male,No,No,No,10,Early Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4,Standard,Month-to-month,Yes,Bank transfer (automatic),86.05,High,834.1,2966,Low CLTV,85,High Risk,Yes,Don't know
2817-NTQDO,United States,California,Huntington Beach,92646,33.666301,-117.969501,Male,No,No,No,13,Established Customer,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,4,Standard,Month-to-month,Yes,Credit card (automatic),45.55,Medium,597,4856,High CLTV,74,High Risk,Yes,Poor expertise of online support
6986-IJDHX,United States,California,Huntington Beach,92648,33.679659,-118.016195,Male,No,Yes,No,39,Long-Term Customer,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,4,Standard,Month-to-month,Yes,Mailed check,86.3,High,3266,3364,Medium CLTV,98,High Risk,Yes,Poor expertise of phone support
5301-GAUUY,United States,California,Newport Beach,92661,33.601309,-117.902304,Male,No,No,No,32,Loyal Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,4,Standard,Month-to-month,Yes,Bank transfer (automatic),80.35,High,2596.15,5974,High CLTV,92,High Risk,Yes,Competitor had better devices
0939-YAPAF,United States,California,Santa Ana,92701,33.748478,-117.858918,Female,No,No,No,35,Loyal Customer,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,6,Premium,Month-to-month,Yes,Electronic check,100.25,High,3527.6,2744,Low CLTV,72,High Risk,Yes,Competitor offered higher download speeds
4710-FDUIZ,United States,California,Santa Ana,92707,33.714829,-117.872941,Male,No,Yes,No,56,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,6,Premium,One year,No,Credit card (automatic),100.3,High,5614.45,5170,High CLTV,67,High Risk,Yes,Competitor offered more data
1218-VKFPE,United States,California,Anaheim,92805,33.830209,-117.906099,Female,No,Yes,No,12,Early Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Mailed check,19,Low,233.55,3535,Medium CLTV,72,High Risk,Yes,Competitor made better offer
3627-FHKBK,United States,California,Anaheim,92806,33.83796,-117.870494,Female,No,No,No,1,New Customer,Yes,No,Fiber optic,Yes,No,No,No,No,No,3,Standard,Month-to-month,No,Mailed check,75.3,High,75.3,3244,Medium CLTV,87,High Risk,Yes,Competitor had better devices
2865-TCHJW,United States,California,Anaheim,92807,33.848733,-117.788357,Female,Yes,No,No,4,New Customer,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,5,Standard,Month-to-month,Yes,Electronic check,89.2,High,346.2,5808,High CLTV,74,High Risk,Yes,Competitor had better devices
5192-EBGOV,United States,California,Brea,92823,33.924143,-117.79387,Female,Yes,No,No,1,New Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,4,Standard,Month-to-month,Yes,Electronic check,85.7,High,85.7,4880,High CLTV,66,Medium Risk,Yes,Competitor offered higher download speeds
0719-SYFRB,United States,California,Norco,92860,33.925833,-117.559639,Female,No,No,No,12,Early Customer,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,6,Premium,Month-to-month,Yes,Mailed check,61.65,Medium,713.75,5670,High CLTV,67,High Risk,Yes,Competitor offered higher download speeds
3419-SNJJD,United States,California,Yorba Linda,92887,33.884073,-117.732197,Female,Yes,Yes,No,65,Veteran Customer,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,7,Premium,Month-to-month,No,Bank transfer (automatic),105.25,High,6786.4,4196,Medium CLTV,91,High Risk,Yes,Competitor offered higher download speeds
6543-CPZMK,United States,California,Ventura,93001,34.360261,-119.306383,Male,No,Yes,No,9,Early Customer,No,No phone service,DSL,No,Yes,No,No,No,No,2,Basic,Month-to-month,Yes,Electronic check,29.95,Low,248.95,2573,Low CLTV,83,High Risk,Yes,Competitor offered more data
4765-OXPPD,United States,California,Ventura,93003,34.279221,-119.221437,Female,No,Yes,No,9,Early Customer,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,6,Premium,Month-to-month,No,Mailed check,65,Medium,663.05,3983,Medium CLTV,76,High Risk,Yes,Competitor offered more data
1009-IRMNA,United States,California,Port Hueneme,93041,34.110124,-119.100972,Female,No,No,No,7,Early Customer,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Basic,Month-to-month,No,Bank transfer (automatic),20,Low,137.6,4479,Medium CLTV,100,High Risk,Yes,Competitor offered more data
4554-YGZIH,United States,California,Summerland,93067,34.420998,-119.60137,Male,Yes,Yes,No,49,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,5,Standard,Month-to-month,No,Credit card (automatic),90.05,High,4547.25,5059,High CLTV,96,High Risk,Yes,Competitor made better offer
5099-BAILX,United States,California,Santa Barbara,93101,34.419203,-119.710008,Male,Yes,Yes,No,43,Long-Term Customer,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,8,Premium,Month-to-month,Yes,Bank transfer (automatic),110.75,High,4687.9,2728,Low CLTV,65,Medium Risk,Yes,Competitor made better offer
7207-RMRDB,United States,California,Santa Barbara,93110,34.437945,-119.77191,Female,No,Yes,No,65,Veteran Customer,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,7,Premium,Month-to-month,Yes,Electronic check,105.5,High,6985.65,5720,High CLTV,89,High Risk,Yes,Competitor had better devices
4913-EHYUI,United States,California,Alpaugh,93201,35.869626,-119.498771,Male,Yes,Yes,No,56,Long-Term Customer,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,7,Premium,One year,Yes,Bank transfer (automatic),104.55,High,5794.65,6268,High CLTV,91,High Risk,Yes,Competitor offered higher download speeds
0195-IESCP,United States,California,Armona,93202,36.315979,-119.710852,Male,No,Yes,No,10,Early Customer,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,4,Standard,Month-to-month,Yes,Electronic check,85.25,High,855.3,3573,Medium CLTV,75,High Risk,Yes,Competitor offered more data
4580-TMHJU,United States,California,Avenal,93204,35.916943,-120.129921,Female,No,Yes,No,43,Long-Term Customer,Yes,No,DSL,No,No,No,No,Yes,No,3,Standard,Month-to-month,No,Electronic check,56.15,Medium,2499.3,2152,Low CLTV,65,Medium Risk,Yes,Don't know
0970-ETWGE,United States,California,Bodfish,93205,35.523991,-118.400432,Male,No,No,No,1,New Customer,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,4,Standard,Month-to-month,Yes,Electronic check,89.55,High,89.55,4996,High CLTV,99,High Risk,Yes,Competitor had better devices
1626-ERCMM,United States,California,Camp Nelson,93208,36.057458,-118.591951,Male,Yes,Yes,No,20,Established Customer,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,5,Standard,Month-to-month,Yes,Electronic check,94.55,High,1899.65,5604,High CLTV,84,High Risk,Yes,Competitor had better devices
0887-HJGAR,United States,California,Coalinga,93210,36.186867,-120.387793,Male,No,No,No,1,New Customer,Yes,No,DSL,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Mailed check,45.7,Medium,45.7,2295,Low CLTV,95,High Risk,Yes,Competitor offered higher download speeds
5644-PDMZC,United States,California,Delano,93215,35.772244,-119.209689,Female,Yes,No,No,2,New Customer,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,5,Standard,Month-to-month,No,Electronic check,89.5,High,161.5,2065,Low CLTV,80,High Risk,Yes,Competitor offered higher download speeds
9576-ANLXO,United States,California,Earlimart,93219,35.858054,-119.305858,Female,No,No,No,3,New Customer,Yes,No,Fiber optic,No,No,No,No,No,No,2,Basic,Month-to-month,Yes,Bank transfer (automatic),69.55,Medium,222.3,2876,Low CLTV,87,High Risk,Yes,Competitor offered higher download speeds
